,cid,name,lead,lead_flag,num_contestants,poc_flag,season,show,year,white,afam,amin,hisp,asn_paci,oth,mult,race_data_flag,year_comp_flag,num_weeks,season_num_weeks,perc_weeks,winner_flag,lead_poc_flag
185,BA_08_Sarah_B,Sarah B,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,5.0,7,0.7142857142857143,False,False
186,BA_08_Moana,Moana,Travis Lane Stork,False,25,True,8,Bachelor,2006,,,,,,1.0,,True,False,7.0,7,1.0,False,False
187,BA_08_Susan,Susan,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,6.0,7,0.8571428571428571,False,False
188,BA_08_Jehan,Jehan,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,4.0,7,0.5714285714285714,False,False
189,BA_08_Tara,Tara,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,4.0,7,0.5714285714285714,False,False
190,BA_08_Jennifer,Jennifer,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,3.0,7,0.42857142857142855,False,False
191,BA_08_Shiloh,Shiloh,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,3.0,7,0.42857142857142855,False,False
192,BA_08_Cole,Cole,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,2.0,7,0.2857142857142857,False,False
193,BA_08_Yvonne,Yvonne,Travis Lane Stork,False,25,True,8,Bachelor,2006,,,,,,1.0,,True,False,2.0,7,0.2857142857142857,False,False
194,BA_08_Elizabeth,Elizabeth,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,2.0,7,0.2857142857142857,False,False
195,BA_08_Kristen,Kristen,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,2.0,7,0.2857142857142857,False,False
196,BA_08_Stephanie,Stephanie,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
197,BA_08_April,April,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
198,BA_08_Cortney,Cortney,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
199,BA_08_Jaime,Jaime,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
200,BA_08_Kathy,Kathy,Travis Lane Stork,False,25,True,8,Bachelor,2006,,1.0,,,,,,True,False,1.0,7,0.14285714285714285,False,False
201,BA_08_Kyle,Kyle,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
202,BA_08_Lisa,Lisa,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
203,BA_08_Liza,Liza,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
204,BA_08_Princess,Princess,Travis Lane Stork,False,25,True,8,Bachelor,2006,,1.0,,,,,,True,False,1.0,7,0.14285714285714285,False,False
205,BA_08_Venus,Venus,Travis Lane Stork,False,25,True,8,Bachelor,2006,,,,,1.0,,,True,False,1.0,7,0.14285714285714285,False,False
206,BA_08_Ali_D,Ali D,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
207,BA_08_Allie_G,Allie G,Travis Lane Stork,False,25,True,8,Bachelor,2006,,,,1.0,,,,True,False,1.0,7,0.14285714285714285,False,False
208,BA_08_Sara_H,Sara H,Travis Lane Stork,False,25,False,8,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
209,BA_9_LORENZO_B_L,Lorenzo Borghese,Lorenzo Borghese,True,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,,7,,,False
210,BA_09_JENNIFER_W,Jennifer W,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,7.0,7,1.0,True,False
211,BA_09_SADIE_M,Sadie M,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,7.0,7,1.0,False,False
212,BA_09_LISA_B,Lisa B,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,6.0,7,0.8571428571428571,False,False
213,BA_09_AGNESE_P,Agnese P,Lorenzo Borghese,False,27,False,9,Bachelor,2006,,,,,,,,False,False,5.0,7,0.7142857142857143,False,False
214,BA_09_JEANETTE_P,Jeanette P,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,4.0,7,0.5714285714285714,False,False
215,BA_09_DESIREE_V,Desiree V,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,4.0,7,0.5714285714285714,False,False
216,BA_09_JAMI_M,Jami M,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,3.0,7,0.42857142857142855,False,False
217,BA_09_GINA_C,Gina C,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,3.0,7,0.42857142857142855,False,False
218,BA_09_ERICA_R,Erica R,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,3.0,7,0.42857142857142855,False,False
219,BA_09_SARAH_S,Sarah S,Lorenzo Borghese,False,27,True,9,Bachelor,2006,,1.0,,,,,,True,False,2.0,7,0.2857142857142857,False,False
220,BA_09_KIM_J,Kim J,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,2.0,7,0.2857142857142857,False,False
221,BA_09_ELLEN_D,Ellen D,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,2.0,7,0.2857142857142857,False,False
222,BA_09_TARA_D,Tara D,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
223,BA_09_ROSELLA_F,Rosella F,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
224,BA_09_RITA_G,Rita G,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
225,BA_09_RENEE_S,Renee S,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
226,BA_09_MERI_B,Meri B,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
227,BA_09_LAURA_M,Laura M,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
228,BA_09_JESSICA_H,Jessica H,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
229,BA_09_HEATHER_S,Heather S,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
230,BA_09_ELYSE_H,Elyse H,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
231,BA_09_COSETTA_B,Cosetta B,Lorenzo Borghese,False,27,False,9,Bachelor,2006,,,,,,,,False,False,1.0,7,0.14285714285714285,False,False
232,BA_09_CLAUDIA_G,Claudia G,Lorenzo Borghese,False,27,True,9,Bachelor,2006,,,,,1.0,,,True,False,1.0,7,0.14285714285714285,False,False
233,BA_09_CARISSA_I,Carissa I,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
234,BA_09_BOWE_N,Bowe N,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
235,BA_09_ANDREA_S,Andrea S,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
236,BA_09_APRIL_J,April J,Lorenzo Borghese,False,27,False,9,Bachelor,2006,1.0,,,,,,,True,False,1.0,7,0.14285714285714285,False,False
237,BA_10_ANDREW_B_L,Andrew Baldwin,Andrew Baldwin,True,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,,8,,,False
238,BA_10_TESSA_H,Tessa H,Andrew Baldwin,False,25,True,10,Bachelor,2007,,,,,,,1.0,True,True,8.0,8,1.0,True,False
239,BA_10_BEVIN_P,Bevin P,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,8.0,8,1.0,False,False
240,BA_10_DANIELLE_I,Danielle I,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,7.0,8,0.875,False,False
241,BA_10_DANIELLE_V,Danielle V,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
242,BA_10_AMBER_A,Amber A,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,6.0,8,0.75,False,False
243,BA_10_STEPHANIE_W,Stephanie W,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,5.0,8,0.625,False,False
244,BA_10_STEPHANIE_T,Stephanie T,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,4.0,8,0.5,False,False
245,BA_10_TINA_W,Tina W,Andrew Baldwin,False,25,True,10,Bachelor,2007,,,,,1.0,,,True,True,5.0,8,0.625,False,False
246,BA_10_KATE_B,Kate B,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,4.0,8,0.5,False,False
247,BA_10_NICOLE_C,Nicole C,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,4.0,8,0.5,False,False
248,BA_10_AMANDA_H,Amanda H,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,3.0,8,0.375,False,False
249,BA_10_ERIN_P,Erin P,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,3.0,8,0.375,False,False
250,BA_10_PEYTON_W,Peyton W,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,3.0,8,0.375,False,False
251,BA_10_ALEXIS_Y,Alexis Y,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,2.0,8,0.25,False,False
252,BA_10_SUSAN_A,Susan A,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,2.0,8,0.25,False,False
253,BA_10_TIFFANY_W,Tiffany W,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,2.0,8,0.25,False,False
254,BA_10_TIFFANY_F,Tiffany F,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
255,BA_10_BLAKENEY_R,Blakeney R,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
256,BA_10_CANDICE_D,Candice D,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
257,BA_10_CATHERINE_W,Catherine W,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
258,BA_10_JACKIE_T,Jackie T,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
259,BA_10_JEANETTE_A,Jeanette A,Andrew Baldwin,False,25,True,10,Bachelor,2007,,,,1.0,,,,True,True,1.0,8,0.125,False,False
260,BA_10_JESSICA_D,Jessica D,Andrew Baldwin,False,25,False,10,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
261,BA_10_LINDA_M,Linda M,Andrew Baldwin,False,25,True,10,Bachelor,2007,,,,,,1.0,,True,True,1.0,8,0.125,False,False
262,BA_10_LINDSAY_S,Lindsay S,Andrew Baldwin,False,25,True,10,Bachelor,2007,,1.0,,,,,,True,True,1.0,8,0.125,False,False
263,BA_11_BRAD_W_L,Brad Womack,Brad Womack,True,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,,8,,,False
264,BA_11_DEANNA_P,Deanna P,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,8.0,8,1.0,False,False
265,BA_11_JENNI_C,Jenni C,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,8.0,8,1.0,False,False
266,BA_11_BETTINA_B,Bettina B,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,7.0,8,0.875,False,False
267,BA_11_SHEENA_S,Sheena S,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,6.0,8,0.75,False,False
268,BA_11_HILARY_R,Hilary R,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,5.0,8,0.625,False,False
269,BA_11_KRISTY_K,Kristy K,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,5.0,8,0.625,False,False
270,BA_11_STEPHY_K,Stephy K,Brad Womack,False,25,True,11,Bachelor,2007,,,,,,1.0,,True,True,4.0,8,0.5,False,False
271,BA_11_JADE_B,Jade B,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,4.0,8,0.5,False,False
272,BA_11_MCCARTEN_D,Mccarten D,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,4.0,8,0.5,False,False
273,BA_11_LINDSEY_H,Lindsey H,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,3.0,8,0.375,False,False
274,BA_11_SARAH_N,Sarah N,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,3.0,8,0.375,False,False
275,BA_11_SOLISA_S,Solisa S,Brad Womack,False,25,True,11,Bachelor,2007,,,,,,1.0,,True,True,3.0,8,0.375,False,False
276,BA_11_MICHELE_L,Michele L,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,2.0,8,0.25,False,False
277,BA_11_MALLORY_S,Mallory S,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,2.0,8,0.25,False,False
278,BA_11_ERIN_G,Erin G,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,2.0,8,0.25,False,False
279,BA_11_JESSICA_K,Jessica K,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
280,BA_11_JULI_G,Juli G,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
281,BA_11_KIM_O,Kim O,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
282,BA_11_LORI_L,Lori L,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
283,BA_11_MELISSA_B,Melissa B,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
284,BA_11_MORGAN_B,Morgan B,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
285,BA_11_NATALIE_V,Natalie V,Brad Womack,False,25,True,11,Bachelor,2007,,,,,,1.0,,True,True,1.0,8,0.125,False,False
286,BA_11_REGINA_D,Regina D,Brad Womack,False,25,True,11,Bachelor,2007,,1.0,,,,,,True,True,1.0,8,0.125,False,False
287,BA_11_TAUNI_N,Tauni N,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
288,BA_11_SUSAN_S,Susan S,Brad Womack,False,25,False,11,Bachelor,2007,1.0,,,,,,,True,True,1.0,8,0.125,False,False
289,BA_12_MATT_G_L,Matt Grant,Matt Grant,True,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,,8,,,False
290,BA_12_SHAYNE_L,Shayne L,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,8.0,8,1.0,True,False
291,BA_12_CHELSEA_W,Chelsea W,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,8.0,8,1.0,False,False
292,BA_12_AMANDA_R,Amanda R,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,7.0,8,0.875,False,False
293,BA_12_AMANDA_P,Amanda P,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
294,BA_12_NOELLE_D,Noelle D,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,6.0,8,0.75,False,False
295,BA_12_MARSHANA_R,Marshana R,Matt Grant,False,25,True,12,Bachelor,2008,,1.0,,,,,,True,False,5.0,8,0.625,False,False
296,BA_12_ROBIN_C,Robin C,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,5.0,8,0.625,False,False
297,BA_12_ASHLEE_W,Ashlee W,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,4.0,8,0.5,False,False
298,BA_12_KELLY_D,Kelly D,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,4.0,8,0.5,False,False
299,BA_12_HOLLY_D,Holly D,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,4.0,8,0.5,False,False
300,BA_12_AMY_R,Amy R,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,3.0,8,0.375,False,False
301,BA_12_ERIN_S,Erin S,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,3.0,8,0.375,False,False
302,BA_12_ERIN_H,Erin H,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,2.0,8,0.25,False,False
303,BA_12_KRISTINE_H,Kristine H,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,3.0,8,0.375,False,False
304,BA_12_CARRI_P,Carri P,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,2.0,8,0.25,False,False
305,BA_12_MICHELLE_P,Michelle P,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,2.0,8,0.25,False,False
306,BA_12_ALYSSA_G,Alyssa G,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
307,BA_12_DENISE_H,Denise H,Matt Grant,False,25,True,12,Bachelor,2008,,,,,,1.0,,True,False,1.0,8,0.125,False,False
308,BA_12_DEVON_A,Devon A,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
309,BA_12_LESLEY_G,Lesley G,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
310,BA_12_MICHELE_R,Michele R,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
311,BA_12_REBECCA_L,Rebecca L,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
312,BA_12_STACEY_E,Stacey E,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
313,BA_12_TAMARA_S,Tamara S,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
314,BA_12_TIFFANY_T,Tiffany T,Matt Grant,False,25,False,12,Bachelor,2008,1.0,,,,,,,True,False,1.0,8,0.125,False,False
315,BA_13_JASON_M_L,Jason Mesnick,Jason Mesnick,True,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,,8,,,False
316,BA_13_MELISSA_R,Melissa R,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,8.0,8,1.0,True,False
317,BA_13_MOLLY_M,Molly M,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,8.0,8,1.0,False,False
318,BA_13_JILLIAN_H,Jillian H,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,7.0,8,0.875,False,False
319,BA_13_NAOMI_C,Naomi C,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,6.0,8,0.75,False,False
320,BA_13_STEPHANIE_H,Stephanie H,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,5.0,8,0.625,False,False
321,BA_13_LAUREN_W,Lauren W,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,4.0,8,0.5,False,False
322,BA_13_MEGAN_P,Megan P,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,4.0,8,0.5,False,False
323,BA_13_SHANNON_B,Shannon B,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,4.0,8,0.5,False,False
324,BA_13_NIKKI_K,Nikki K,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,4.0,8,0.5,False,False
325,BA_13_ERICA_D,Erica D,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,3.0,8,0.375,False,False
326,BA_13_KARI_F,Kari F,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,3.0,8,0.375,False,False
327,BA_13_NATALIE_G,Natalie G,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,3.0,8,0.375,False,False
328,BA_13_RAQUEL_M,Raquel M,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,2.0,8,0.25,False,False
329,BA_13_SHARON_S,Sharon S,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,2.0,8,0.25,False,False
330,BA_13_LISA_G,Lisa G,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,2.0,8,0.25,False,False
331,BA_13_ANN_L,Ann L,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
332,BA_13_DOMINIQUE_C,Dominique C,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
333,BA_13_EMILY_H,Emily H,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
334,BA_13_JACKIE_H,Jackie H,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
335,BA_13_JULIE_D,Julie D,Jason Mesnick,False,25,True,13,Bachelor,2009,,,,,1.0,,,True,True,1.0,8,0.125,False,False
336,BA_13_NICOLE_M,Nicole M,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
337,BA_13_RENEE_S,Renee S,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
338,BA_13_SHELBY_G,Shelby G,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
339,BA_13_STACIA_M,Stacia M,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
340,BA_13_TREASURE_M,Treasure M,Jason Mesnick,False,25,False,13,Bachelor,2009,1.0,,,,,,,True,True,1.0,8,0.125,False,False
341,BA_14_JAKE_P_L,Jake Pavelka,Jake Pavelka,True,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,,8,,,False
342,BA_14_VIENNA_G,Vienna G,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,8.0,8,1.0,True,False
343,BA_14_TENLEY_M,Tenley M,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,8.0,8,1.0,False,False
344,BA_14_GIA_A,Gia A,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,7.0,8,0.875,False,False
345,BA_14_ALI_F,Ali F,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,6.0,8,0.75,False,False
346,BA_14_CORRIE_A,Corrie A,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,5.0,8,0.625,False,False
347,BA_14_ASHLEIGH_H,Ashleigh H,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,4.0,8,0.5,False,False
348,BA_14_JESSIE_S,Jessie S,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,4.0,8,0.5,False,False
349,BA_14_KATHRYN_S,Kathryn S,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,4.0,8,0.5,False,False
350,BA_14_ELLA_N,Ella N,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,4.0,8,0.5,False,False
351,BA_14_ELIZABETH_KI,Elizabeth Ki,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,3.0,8,0.375,False,False
352,BA_14_ELIZABETH_KR,Elizabeth Kr,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
353,BA_14_VALISHIA_S,Valishia S,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,3.0,8,0.375,False,False
354,BA_14_MICHELLE K,Michelle k,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,3.0,8,0.375,False,False
355,BA_14_ASHLEY_E,Ashley E,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,2.0,8,0.25,False,False
356,BA_14_CRISTINA_M,Cristina M,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,2.0,8,0.25,False,False
357,BA_14_ROZLYN_P,Rozlyn P,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,2.0,8,0.25,False,False
358,BA_14_LEX_M,Lex M,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
359,BA_14_CAITLYN_M,Caitlyn M,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
360,BA_14_CHANNY_C,Channy C,Jake Pavelka,False,25,True,14,Bachelor,2010,,,,,,,1.0,True,True,1.0,8,0.125,False,False
361,BA_14_EMILY_H,Emily H,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
362,BA_14_KIMBERLY_S,Kimberly S,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
363,BA_14_KIRSTEN_P,Kirsten P,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
364,BA_14_SHEILA_L,Sheila L,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
365,BA_14_STEPHANIE_M,Stephanie M,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
366,BA_14_TIANA_K,Tiana K,Jake Pavelka,False,25,False,14,Bachelor,2010,1.0,,,,,,,True,True,1.0,8,0.125,False,False
367,BA_15_BRAD_W_L,Brad Womack,Brad Womack,True,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,,10,,,False
368,BA_15_EMILY_M,Emily M,Brad Womack,False,30,False,15,Bachelor,2011,1.0,,,,,,,True,True,10.0,10,1.0,True,False
